# data file from generate.cpp
wavelengths,spectrum
2371.7999999997,0.9610219764
2371.9999999997,0.9595560272
2372.1999999997,0.9581366997
2372.3999999997,0.9567722261
2372.5999999997,0.9554706179
2372.7999999997,0.9542395700
2372.9999999997,0.9530863654
2373.1999999997,0.9520177817
2373.3999999997,0.9510400020
2373.5999999997,0.9501585298
2373.7999999997,0.9493781118
2373.9999999997,0.9487026675
2374.1999999997,0.9481352291
2374.3999999997,0.9476778913
2374.5999999997,0.9473317723
2374.7999999997,0.9470969882
2374.9999999997,0.9469726391
2375.1999999997,0.9469568091
2375.3999999997,0.9470465804
2375.5999999997,0.9472380603
2375.7999999997,0.9475264220
2375.9999999997,0.9479059577
2376.1999999997,0.9483701447
2376.3999999997,0.9489117224
2376.5999999997,0.9495227789
2376.7999999997,0.9501948474
2376.9999999997,0.9509190092
2377.1999999997,0.9516860029
2377.3999999997,0.9524863373
2377.5999999997,0.9533104069
2377.7999999997,0.9541486078
2377.9999999997,0.9549914519
2378.1999999997,0.9558296781
2378.3999999997,0.9566543588
2378.5999999997,0.9574569989
2378.7999999997,0.9582296275
2378.9999999997,0.9589648797
2379.1999999997,0.9596560671
2379.3999999997,0.9602972372
2379.5999999997,0.9608832197
2379.7999999997,0.9614096592
2379.9999999997,0.9618730351
2380.1999999997,0.9622706675
2380.3999999997,0.9626007089
2380.5999999997,0.9628621242
2380.7999999997,0.9630546567
2380.9999999997,0.9631787836
2381.1999999997,0.9632356600
2381.3999999997,0.9632270548
2381.5999999997,0.9631552770
2381.7999999997,0.9630230974
2381.9999999997,0.9628336638
2382.1999999997,0.9625904147
2382.3999999997,0.9622969900
2382.5999999997,0.9619571438
2382.7999999997,0.9615746578
2382.9999999997,0.9611532593
2383.1999999997,0.9606965445
2383.3999999997,0.9602079076
2383.5999999997,0.9596904796
2383.7999999997,0.9591470746
2383.9999999997,0.9585801470
2384.1999999997,0.9579917601
2384.3999999997,0.9573835646
2384.5999999997,0.9567567901
2384.7999999997,0.9561122476
2384.9999999997,0.9554503433
2385.1999999997,0.9547711037
2385.3999999997,0.9540742111
2385.5999999997,0.9533590478
2385.7999999997,0.9526247490
2385.9999999997,0.9518702625
2386.1999999997,0.9510944137
2386.3999999997,0.9502959745
2386.5999999997,0.9494737338
2386.7999999997,0.9486265694
2386.9999999997,0.9477535168
2387.1999999997,0.9468538365
2387.3999999997,0.9459270749
2387.5999999997,0.9449731194
2387.7999999997,0.9439922459
2387.9999999997,0.9429851564
2388.1999999997,0.9419530069
2388.3999999997,0.9408974242
2388.5999999997,0.9398205119
2388.7999999997,0.9387248443
2388.9999999997,0.9376134489
2389.1999999997,0.9364897788
2389.3999999997,0.9353576737
2389.5999999997,0.9342213129
2389.7999999997,0.9330851593
2389.9999999997,0.9319538980
2390.1999999997,0.9308323690
2390.3999999997,0.9297254976
2390.5999999997,0.9286382235
2390.7999999997,0.9275754298
2390.9999999997,0.9265418754
2391.1999999997,0.9255421308
2391.3999999997,0.9245805201
2391.5999999997,0.9236610697
2391.7999999997,0.9227874655
2391.9999999997,0.9219630191
2392.1999999997,0.9211906434
2392.3999999997,0.9204728382
2392.5999999997,0.9198116857
2392.7999999997,0.9192088549
2392.9999999997,0.9186656145
2393.1999999997,0.9181828539
2393.3999999997,0.9177611095
2393.5999999997,0.9174005958
2393.7999999997,0.9171012402
2393.9999999997,0.9168627179
2394.1999999997,0.9166844868
2394.3999999997,0.9165658201
2394.5999999997,0.9165058341
2394.7999999997,0.9165035112
2394.9999999997,0.9165577155
2395.1999999997,0.9166672002
2395.3999999997,0.9168306072
2395.5999999997,0.9170464565
2395.7999999997,0.9173131273
2395.9999999997,0.9176288297
2396.1999999997,0.9179915688
2396.3999999997,0.9183991015
2396.5999999997,0.9188488878
2396.7999999997,0.9193380378
2396.9999999997,0.9198632570
2397.1999999997,0.9204207915
2397.3999999997,0.9210063751
2397.5999999997,0.9216151813
2397.7999999997,0.9222417819
2397.9999999997,0.9228801145
2398.1999999997,0.9235234614
2398.3999999997,0.9241644407
2398.5999999997,0.9247950127
2398.7999999997,0.9254065021
2398.9999999997,0.9259896368
2399.1999999997,0.9265346046
2399.3999999997,0.9270311276
2399.5999999997,0.9274685546
2399.7999999997,0.9278359700
2399.9999999997,0.9281223196
2400.1999999997,0.9283165502
2400.3999999997,0.9284077632
2400.5999999997,0.9283853777
2400.7999999997,0.9282393027
2400.9999999997,0.9279601147
2401.1999999997,0.9275392366
2401.3999999997,0.9269691172
2401.5999999997,0.9262434055
2401.7999999997,0.9253571173
2401.9999999997,0.9243067911
2402.1999999997,0.9230906294
2402.3999999997,0.9217086221
2402.5999999997,0.9201626492
2402.7999999997,0.9184565606
2402.9999999997,0.9165962296
2403.1999999997,0.9145895786
2403.3999999997,0.9124465764
2403.5999999997,0.9101792046
2403.7999999997,0.9078013935
2403.9999999997,0.9053289276
2404.1999999997,0.9027793206
2404.3999999997,0.9001716630
2404.5999999997,0.8975264411
2404.7999999997,0.8948653325
2404.9999999997,0.8922109789
2405.1999999997,0.8895867405
2405.3999999997,0.8870164352
2405.5999999997,0.8845240657
2405.7999999997,0.8821335398
2405.9999999997,0.8798683874
2406.1999999997,0.8777514784
2406.3999999997,0.8758047464
2406.5999999997,0.8740489212
2406.7999999997,0.8725032761
2406.9999999997,0.8711853914
2407.1999999997,0.8701109400
2407.3999999997,0.8692934959
2407.5999999997,0.8687443709
2407.7999999997,0.8684724792
2407.9999999997,0.8684842334
2408.1999999997,0.8687834730
2408.3999999997,0.8693714250
2408.5999999997,0.8702466982
2408.7999999997,0.8714053101
2408.9999999997,0.8728407455
2409.1999999997,0.8745440460
2409.3999999997,0.8765039280
2409.5999999997,0.8787069271
2409.7999999997,0.8811375670
2409.9999999997,0.8837785489
2410.1999999997,0.8866109592
2410.3999999997,0.8896144917
2410.5999999997,0.8927676809
2410.7999999997,0.8960481431
2410.9999999997,0.8994328211
2411.1999999997,0.9028982302
2411.3999999997,0.9064207011
2411.5999999997,0.9099766173
2411.7999999997,0.9135426425
2411.9999999997,0.9170959386
2412.1999999997,0.9206143672
2412.3999999997,0.9240766771
2412.5999999997,0.9274626731
2412.7999999997,0.9307533653
2412.9999999997,0.9339310984
2413.1999999997,0.9369796603
2413.3999999997,0.9398843685
2413.5999999997,0.9426321355
2413.7999999997,0.9452115127
2413.9999999997,0.9476127135
2414.1999999997,0.9498276165
2414.3999999997,0.9518497497
2414.5999999997,0.9536742562
2414.7999999997,0.9552978447
2414.9999999997,0.9567187237
2415.1999999997,0.9579365228
2415.3999999997,0.9589522024
2415.5999999997,0.9597679528
2415.7999999997,0.9603870856
2415.9999999997,0.9608139182
2416.1999999997,0.9610536533
2416.3999999997,0.9611122557
2416.5999999997,0.9609963270
2416.7999999997,0.9607129813
2416.9999999997,0.9602697216
2417.1999999997,0.9596743205
2417.3999999997,0.9589347043
2417.5999999997,0.9580588440
2417.7999999997,0.9570546533
2417.9999999997,0.9559298949
2418.1999999997,0.9546920964
2418.3999999997,0.9533484768
2418.5999999997,0.9519058849
2418.7999999997,0.9503707492
2418.9999999997,0.9487490417
2419.1999999997,0.9470462550
2419.3999999997,0.9452673935
2419.5999999997,0.9434169787
2419.7999999997,0.9414990689
2419.9999999997,0.9395172936
2420.1999999997,0.9374749009
2420.3999999997,0.9353748188
2420.5999999997,0.9332197283
2420.7999999997,0.9310121477
2420.9999999997,0.9287545266
2421.1999999997,0.9264493479
2421.3999999997,0.9240992350
2421.5999999997,0.9217070636
2421.7999999997,0.9192760740
2421.9999999997,0.9168099815
2422.1999999997,0.9143130834
2422.3999999997,0.9117903582
2422.5999999997,0.9092475546
2422.7999999997,0.9066912680
2422.9999999997,0.9041290013
2423.1999999997,0.9015692080
2423.3999999997,0.8990213144
2423.5999999997,0.8964957215
2423.7999999997,0.8940037817
2423.9999999997,0.8915577536
2424.1999999997,0.8891707313
2424.3999999997,0.8868565503
2424.5999999997,0.8846296704
2424.7999999997,0.8825050367
2424.9999999997,0.8804979222
2425.1999999997,0.8786237525
2425.3999999997,0.8768979170
2425.5999999997,0.8753355709
2425.7999999997,0.8739514288
2425.9999999997,0.8727595576
2426.1999999997,0.8717731704
2426.3999999997,0.8710044256
2426.5999999997,0.8704642374
2426.7999999997,0.8701620988
2426.9999999997,0.8701059227
2427.1999999997,0.8703019038
2427.3999999997,0.8707544035
2427.5999999997,0.8714658607
2427.7999999997,0.8724367306
2427.9999999997,0.8736654518
2428.1999999997,0.8751484419
2428.3999999997,0.8768801237
2428.5999999997,0.8788529784
2428.7999999997,0.8810576268
2428.9999999997,0.8834829358
2429.1999999997,0.8861161480
2429.3999999997,0.8889430328
2429.5999999997,0.8919480539
2429.7999999997,0.8951145527
2429.9999999997,0.8984249425
2430.1999999997,0.9018609100
2430.3999999997,0.9054036223
2430.5999999997,0.9090339336
2430.7999999997,0.9127325903
2430.9999999997,0.9164804303
2431.1999999997,0.9202585740
2431.3999999997,0.9240486041
2431.5999999997,0.9278327325
2431.7999999997,0.9315939514
2431.9999999997,0.9353161680
2432.1999999997,0.9389843210
2432.3999999997,0.9425844784
2432.5999999997,0.9461039160
2432.7999999997,0.9495311763
2432.9999999997,0.9528561085
2433.1999999997,0.9560698899
2433.3999999997,0.9591650298
2433.5999999997,0.9621353566
2433.7999999997,0.9649759897
2433.9999999997,0.9676832972
2434.1999999997,0.9702548426
2434.3999999997,0.9726893193
2434.5999999997,0.9749864778
2434.7999999997,0.9771470450
2434.9999999997,0.9791726388
2435.1999999997,0.9810656786
2435.3999999997,0.9828292941
2435.5999999997,0.9844672335
2435.7999999997,0.9859837728
2435.9999999997,0.9873836265
2436.1999999997,0.9886718622
2436.3999999997,0.9898538191
2436.5999999997,0.9909350309
2436.7999999997,0.9919211546
2436.9999999997,0.9928179054
2437.1999999997,0.9936309970
2437.3999999997,0.9943660891
2437.5999999997,0.9950287410
2437.7999999997,0.9956243715
2437.9999999997,0.9961582254
2438.1999999997,0.9966353453
2438.3999999997,0.9970605494
2438.5999999997,0.9974384153
2438.7999999997,0.9977732670
2438.9999999997,0.9980691682
2439.1999999997,0.9983299180
2439.3999999997,0.9985590513
2439.5999999997,0.9987598415
2439.7999999997,0.9989353058
2439.9999999997,0.9990882135
2440.1999999997,0.9992210948
2440.3999999997,0.9993362520
2440.5999999997,0.9994357713
2440.7999999997,0.9995215353
2440.9999999997,0.9995952357
2441.1999999997,0.9996583870
2441.3999999997,0.9997123390
2441.5999999997,0.9997582899
2441.7999999997,0.9997972989
2441.9999999997,0.9998302976
2442.1999999997,0.9998581016
2442.3999999997,0.9998814210
2442.5999999997,0.9999008700
2442.7999999997,0.9999169762
2442.9999999997,0.9999301877
2443.1999999997,0.9999408813
2443.3999999997,0.9999493678
2443.5999999997,0.9999558977
2443.7999999997,0.9999606655
2443.9999999997,0.9999638125
2444.1999999997,0.9999654299
2444.3999999997,0.9999655593
2444.5999999997,0.9999641940
2444.7999999997,0.9999612775
2444.9999999996,0.9999567022
2445.1999999996,0.9999503067
2445.3999999996,0.9999418714
2445.5999999996,0.9999311141
2445.7999999996,0.9999176833
2445.9999999996,0.9999011511
2446.1999999996,0.9998810039
2446.3999999996,0.9998566330
2446.5999999996,0.9998273228
2446.7999999996,0.9997922378
2446.9999999996,0.9997504088
2447.1999999996,0.9997007169
2447.3999999996,0.9996418768
2447.5999999996,0.9995724176
2447.7999999996,0.9994906640
2447.9999999996,0.9993947144
2448.1999999996,0.9992824192
2448.3999999996,0.9991513576
2448.5999999996,0.9989988140
2448.7999999996,0.9988217534
2448.9999999996,0.9986167971
2449.1999999996,0.9983801991
2449.3999999996,0.9981078219
2449.5999999996,0.9977951147
2449.7999999996,0.9974370934
2449.9999999996,0.9970283221
2450.1999999996,0.9965628985
2450.3999999996,0.9960344436
2450.5999999996,0.9954360951
2450.7999999996,0.9947605075
2450.9999999996,0.9939998577
2451.1999999996,0.9931458593
2451.3999999996,0.9921897841
2451.5999999996,0.9911224932
2451.7999999996,0.9899344785
2451.9999999996,0.9886159147
2452.1999999996,0.9871567228
2452.3999999996,0.9855466455
2452.5999999996,0.9837753356
2452.7999999996,0.9818324559
2452.9999999996,0.9797077923
2453.1999999996,0.9773913791
2453.3999999996,0.9748736354
2453.5999999996,0.9721455125
2453.7999999996,0.9691986506
2453.9999999996,0.9660255427
2454.1999999996,0.9626197060
2454.3999999996,0.9589758550
2454.5999999996,0.9550900768
2454.7999999996,0.9509600046
2454.9999999996,0.9465849859
2455.1999999996,0.9419662425
2455.3999999996,0.9371070192
2455.5999999996,0.9320127165
2455.7999999996,0.9266910055
2455.9999999996,0.9211519199
2456.1999999996,0.9154079230
2456.3999999996,0.9094739463
2456.5999999996,0.9033673972
2456.7999999996,0.8971081343
2456.9999999996,0.8907184075
2457.1999999996,0.8842227635
2457.3999999996,0.8776479161
2457.5999999996,0.8710225811
2457.7999999996,0.8643772780
2457.9999999996,0.8577441002
2458.1999999996,0.8511564564
2458.3999999996,0.8446487863
2458.5999999996,0.8382562551
2458.7999999996,0.8320144308
2458.9999999996,0.8259589489
2459.1999999996,0.8201251702
2459.3999999996,0.8145478359
2459.5999999996,0.8092607258
2459.7999999996,0.8042963247
2459.9999999996,0.7996855002
2460.1999999996,0.7954571987
2460.3999999996,0.7916381620
2460.5999999996,0.7882526671
2460.7999999996,0.7853222950
2460.9999999996,0.7828657269
2461.1999999996,0.7808985741
2461.3999999996,0.7794332380
2461.5999999996,0.7784788054
2461.7999999996,0.7780409763
2461.9999999996,0.7781220257
2462.1999999996,0.7787207984
2462.3999999996,0.7798327363
2462.5999999996,0.7814499374
2462.7999999996,0.7835612451
2462.9999999996,0.7861523665
2463.1999999996,0.7892060192
2463.3999999996,0.7927021033
2463.5999999996,0.7966178987
2463.7999999996,0.8009282852
2463.9999999996,0.8056059822
2464.1999999996,0.8106218081
2464.3999999996,0.8159449548
2464.5999999996,0.8215432751
2464.7999999996,0.8273835815
2464.9999999996,0.8334319502
2465.1999999996,0.8396540306
2465.3999999996,0.8460153527
2465.5999999996,0.8524816327
2465.7999999996,0.8590190693
2465.9999999996,0.8655946301
2466.1999999996,0.8721763214
2466.3999999996,0.8787334409
2466.5999999996,0.8852368079
2466.7999999996,0.8916589693
2466.9999999996,0.8979743779
2467.1999999996,0.9041595432
2467.3999999996,0.9101931501
2467.5999999996,0.9160561485
2467.7999999996,0.9217318102
2467.9999999996,0.9272057558
2468.1999999996,0.9324659518
2468.3999999996,0.9375026786
2468.5999999996,0.9423084732
2468.7999999996,0.9468780471
2468.9999999996,0.9512081834
2469.1999999996,0.9552976149
2469.3999999996,0.9591468881
2469.5999999996,0.9627582139
2469.7999999996,0.9661353100
2469.9999999996,0.9692832378
2470.1999999996,0.9722082361
2470.3999999996,0.9749175550
2470.5999999996,0.9774192923
2470.7999999996,0.9797222346
2470.9999999996,0.9818357057
2471.1999999996,0.9837694227
2471.3999999996,0.9855333623
2471.5999999996,0.9871376375
2471.7999999996,0.9885923866
2471.9999999996,0.9899076726
2472.1999999996,0.9910933964
2472.3999999996,0.9921592203
2472.5999999996,0.9931145044
2472.7999999996,0.9939682535
2472.9999999996,0.9947290750
2473.1999999996,0.9954051467
2473.3999999996,0.9960041931
2473.5999999996,0.9965334712
2473.7999999996,0.9969997622
2473.9999999996,0.9974093710
2474.1999999996,0.9977681304
2474.3999999996,0.9980814105
2474.5999999996,0.9983541319
2474.7999999996,0.9985907824
2474.9999999996,0.9987954353
2475.1999999996,0.9989717705
2475.3999999996,0.9991230963
2475.5999999996,0.9992523719
2475.7999999996,0.9993622303
2475.9999999996,0.9994550009
2476.1999999996,0.9995327323
2476.3999999996,0.9995972130
2476.5999999996,0.9996499929
2476.7999999996,0.9996924023
2476.9999999996,0.9997255707
2477.1999999996,0.9997504437
2477.3999999996,0.9997677990
2477.5999999996,0.9997782610
2477.7999999996,0.9997823141
2477.9999999996,0.9997803151
2478.1999999996,0.9997725039
2478.3999999996,0.9997590141
2478.5999999996,0.9997398816
2478.7999999996,0.9997150532
2478.9999999996,0.9996843944
2479.1999999996,0.9996476960
2479.3999999996,0.9996046816
2479.5999999996,0.9995550129
2479.7999999996,0.9994982970
2479.9999999996,0.9994340918
2480.1999999996,0.9993619122
2480.3999999996,0.9992812371
2480.5999999996,0.9991915151
2480.7999999996,0.9990921722
2480.9999999996,0.9989826187
2481.1999999996,0.9988622568
2481.3999999996,0.9987304897
2481.5999999996,0.9985867293
2481.7999999996,0.9984304061
2481.9999999996,0.9982609790
2482.1999999996,0.9980779451
2482.3999999996,0.9978808503
2482.5999999996,0.9976693005
2482.7999999996,0.9974429721
2482.9999999996,0.9972016234
2483.1999999996,0.9969451054
2483.3999999996,0.9966733724
2483.5999999996,0.9963864926
2483.7999999996,0.9960846573
2483.9999999996,0.9957681902
2484.1999999996,0.9954375547
2484.3999999996,0.9950933612
2484.5999999996,0.9947363716
2484.7999999996,0.9943675035
2484.9999999996,0.9939878317
2485.1999999996,0.9935985885
2485.3999999996,0.9932011612
2485.5999999996,0.9927970885
2485.7999999996,0.9923880533
2485.9999999996,0.9919758748
2486.1999999996,0.9915624968
2486.3999999996,0.9911499753
2486.5999999996,0.9907404624
2486.7999999996,0.9903361898
2486.9999999996,0.9899394493
2487.1999999996,0.9895525720
2487.3999999996,0.9891779063
2487.5999999996,0.9888177946
2487.7999999996,0.9884745494
2487.9999999996,0.9881504289
2488.1999999996,0.9878476121
2488.3999999996,0.9875681748
2488.5999999996,0.9873140660
2488.7999999996,0.9870870852
2488.9999999996,0.9868888612
2489.1999999996,0.9867208325
2489.3999999996,0.9865842301
2489.5999999996,0.9864800626
2489.7999999996,0.9864091033
2489.9999999996,0.9863718808
2490.1999999996,0.9863686725
2490.3999999996,0.9863995010
2490.5999999996,0.9864641336
2490.7999999996,0.9865620850
2490.9999999996,0.9866926237
2491.1999999996,0.9868547804
2491.3999999996,0.9870473596
2491.5999999996,0.9872689545
2491.7999999996,0.9875179633
2491.9999999996,0.9877926078
2492.1999999996,0.9880909543
2492.3999999996,0.9884109353
2492.5999999996,0.9887503722
2492.7999999996,0.9891069989
2492.9999999996,0.9894784856
2493.1999999996,0.9898624619
2493.3999999996,0.9902565401
2493.5999999996,0.9906583367
2493.7999999996,0.9910654936
2493.9999999996,0.9914756965
2494.1999999996,0.9918866922
2494.3999999996,0.9922963035
2494.5999999996,0.9927024416
2494.7999999996,0.9931031159
2494.9999999996,0.9934964407
2495.1999999996,0.9938806400
2495.3999999996,0.9942540479
2495.5999999996,0.9946151070
2495.7999999996,0.9949623635
2495.9999999996,0.9952944592
2496.1999999996,0.9956101206
2496.3999999996,0.9959081447
2496.5999999996,0.9961873829
2496.7999999996,0.9964467211
2496.9999999996,0.9966850580
2497.1999999996,0.9969012806
2497.3999999996,0.9970942379
2497.5999999996,0.9972627119
2497.7999999996,0.9974053873
2497.9999999996,0.9975208193
2498.1999999996,0.9976074006
2498.3999999996,0.9976633260
2498.5999999996,0.9976865581
2498.7999999996,0.9976747909
2498.9999999996,0.9976254143
2499.1999999996,0.9975354790
2499.3999999996,0.9974016614
2499.5999999996,0.9972202311
2499.7999999996,0.9969870197
2499.9999999996,0.9966973918
2500.1999999996,0.9963462203
2500.3999999996,0.9959278650
2500.5999999996,0.9954361559
2500.7999999996,0.9948643832
2500.9999999996,0.9942052925
2501.1999999996,0.9934510882
2501.3999999996,0.9925934455
2501.5999999996,0.9916235308
2501.7999999996,0.9905320331
2501.9999999996,0.9893092057
2502.1999999996,0.9879449204
2502.3999999996,0.9864287332
2502.5999999996,0.9847499633
2502.7999999996,0.9828977856
2502.9999999996,0.9808613362
2503.1999999996,0.9786298312
2503.3999999996,0.9761926988
2503.5999999996,0.9735397233
2503.7999999996,0.9706612011
2503.9999999996,0.9675481064
2504.1999999996,0.9641922658
2504.3999999996,0.9605865391
2504.5999999996,0.9567250058
2504.7999999996,0.9526031516
2504.9999999996,0.9482180555
2505.1999999996,0.9435685722
2505.3999999996,0.9386555067
2505.5999999996,0.9334817787
2505.7999999996,0.9280525721
2505.9999999996,0.9223754660
2506.1999999996,0.9164605448
2506.3999999996,0.9103204828
2506.5999999996,0.9039706007
2506.7999999996,0.8974288906
2506.9999999996,0.8907160086
2507.1999999996,0.8838552305
2507.3999999996,0.8768723718
2507.5999999996,0.8697956694
2507.7999999996,0.8626556256
2507.9999999996,0.8554848154
2508.1999999996,0.8483176564
2508.3999999996,0.8411901463
2508.5999999996,0.8341395679
2508.7999999996,0.8272041662
2508.9999999996,0.8204228009
2509.1999999996,0.8138345795
2509.3999999996,0.8074784745
2509.5999999996,0.8013929307
2509.7999999996,0.7956154680
2509.9999999996,0.7901822844
2510.1999999996,0.7851278658
2510.3999999996,0.7804846069
2510.5999999996,0.7762824499
2510.7999999996,0.7725485444
2510.9999999996,0.7693069348
2511.1999999996,0.7665782781
2511.3999999996,0.7643795977
2511.5999999996,0.7627240743
2511.7999999996,0.7616208794
2511.9999999996,0.7610750512
2512.1999999996,0.7610874159
2512.3999999996,0.7616545558
2512.5999999996,0.7627688237
2512.7999999996,0.7644184042
2512.9999999996,0.7665874205
2513.1999999996,0.7692560872
2513.3999999996,0.7724009049
2513.5999999996,0.7759948959
2513.7999999996,0.7800078783
2513.9999999996,0.7844067738
2514.1999999996,0.7891559474
2514.3999999996,0.7942175729
2514.5999999996,0.7995520213
2514.7999999996,0.8051182670
2514.9999999996,0.8108743057
2515.1999999996,0.8167775802
2515.3999999996,0.8227854089
2515.5999999996,0.8288554098
2515.7999999996,0.8349459169
2515.9999999996,0.8410163831
2516.1999999996,0.8470277641
2516.3999999996,0.8529428792
2516.5999999996,0.8587267446
2516.7999999996,0.8643468759
2516.9999999996,0.8697735545
2517.1999999996,0.8749800578
2517.3999999996,0.8799428489
2517.5999999996,0.8846417241
2517.7999999996,0.8890599194
2517.9999999996,0.8931841722
2518.1999999996,0.8970047420
2518.3999999996,0.9005153878
2518.5999999996,0.9037133061
2518.7999999996,0.9065990301
2518.9999999996,0.9091762924
2519.1999999996,0.9114518557
2519.3999999996,0.9134353121
2519.5999999996,0.9151388570
2519.7999999996,0.9165770401
2519.9999999996,0.9177664969
2520.1999999996,0.9187256656
2520.3999999996,0.9194744932
2520.5999999996,0.9200341331
2520.7999999996,0.9204266410
2520.9999999996,0.9206746689
2521.1999999996,0.9208011637
2521.3999999996,0.9208290723
2521.5999999996,0.9207810552
2521.7999999996,0.9206792136
2521.9999999996,0.9205448294
2522.1999999996,0.9203981235
2522.3999999996,0.9202580302
2522.5999999996,0.9201419939
2522.7999999996,0.9200657847
2522.9999999996,0.9200433378
2523.1999999996,0.9200866145
2523.3999999996,0.9202054874
2523.5999999996,0.9204076493
2523.7999999996,0.9206985452
2523.9999999996,0.9210813287
2524.1999999996,0.9215568418
2524.3999999996,0.9221236178
2524.5999999996,0.9227779065
2524.7999999996,0.9235137218
2524.9999999996,0.9243229101
2525.1999999996,0.9251952393
2525.3999999996,0.9261185072
2525.5999999996,0.9270786680
2525.7999999996,0.9280599768
2525.9999999996,0.9290451498
2526.1999999996,0.9300155401
2526.3999999996,0.9309513273
2526.5999999996,0.9318317199
2526.7999999996,0.9326351693
2526.9999999996,0.9333395937
2527.1999999996,0.9339226114
2527.3999999996,0.9343617807
2527.5999999996,0.9346348458
2527.7999999996,0.9347199871
2527.9999999996,0.9345960736
2528.1999999996,0.9342429150
2528.3999999996,0.9336415132
2528.5999999996,0.9327743092
2528.7999999996,0.9316254234
2528.9999999996,0.9301808878
2529.1999999996,0.9284288662
2529.3999999996,0.9263598603
2529.5999999996,0.9239668989
2529.7999999996,0.9212457071
2529.9999999996,0.9181948531
2530.1999999996,0.9148158690
2530.3999999996,0.9111133444
2530.5999999996,0.9070949886
2530.7999999996,0.9027716606
2530.9999999996,0.8981573647
2531.1999999996,0.8932692097
2531.3999999996,0.8881273310
2531.5999999996,0.8827547760
2531.7999999996,0.8771773506
2531.9999999996,0.8714234299
2532.1999999996,0.8655237326
2532.3999999996,0.8595110618
2532.5999999996,0.8534200134
2532.7999999996,0.8472866570
2532.9999999996,0.8411481908
2533.1999999996,0.8350425759
2533.3999999996,0.8290081528
2533.5999999996,0.8230832471
2533.7999999996,0.8173057670
2533.9999999996,0.8117127988
2534.1999999996,0.8063402060
2534.3999999996,0.8012222364
2534.5999999996,0.7963911424
2534.7999999996,0.7918768198
2534.9999999996,0.7877064701
2535.1999999996,0.7839042893
2535.3999999996,0.7804911892
2535.5999999996,0.7774845537
2535.7999999996,0.7748980337
2535.9999999996,0.7727413840
2536.1999999996,0.7710203445
2536.3999999996,0.7697365675
2536.5999999996,0.7688875937
2536.7999999996,0.7684668767
2536.9999999996,0.7684638588
2537.1999999996,0.7688640966
2537.3999999996,0.7696494364
2537.5999999996,0.7707982397
2537.7999999996,0.7722856556
2537.9999999996,0.7740839397
2538.1999999996,0.7761628143
2538.3999999996,0.7784898690
2538.5999999996,0.7810309940
2538.7999999996,0.7837508439
2538.9999999996,0.7866133230
2539.1999999996,0.7895820876
2539.3999999996,0.7926210560
2539.5999999996,0.7956949190
2539.7999999996,0.7987696423
2539.9999999996,0.8018129509
2540.1999999996,0.8047947891
2540.3999999996,0.8076877442
2540.5999999996,0.8104674285
2540.7999999996,0.8131128105
2540.9999999996,0.8156064890
2541.1999999996,0.8179349041
2541.3999999996,0.8200884816
2541.5999999996,0.8220617071
2541.7999999996,0.8238531289
2541.9999999996,0.8254652890
2542.1999999996,0.8269045864
2542.3999999996,0.8281810722
2542.5999999996,0.8293081856
2542.7999999996,0.8303024336
2542.9999999996,0.8311830230
2543.1999999996,0.8319714540
2543.3999999996,0.8326910814
2543.5999999996,0.8333666554
2543.7999999996,0.8340238505
2543.9999999996,0.8346887911
2544.1999999996,0.8353875840
2544.3999999996,0.8361458665
2544.5999999996,0.8369883765
2544.7999999996,0.8379385533
2544.9999999996,0.8390181745
2545.1999999996,0.8402470340
2545.3999999996,0.8416426656
2545.5999999996,0.8432201137
2545.7999999996,0.8449917555
2545.9999999996,0.8469671721
2546.1999999996,0.8491530714
2546.3999999996,0.8515532596
2546.5999999996,0.8541686595
2546.7999999996,0.8569973745
2546.9999999996,0.8600347923
2547.1999999996,0.8632737270
2547.3999999996,0.8667045935
2547.5999999996,0.8703156103
2547.7999999996,0.8740930262
2547.9999999996,0.8780213652
2548.1999999996,0.8820836852
2548.3999999996,0.8862618454
2548.5999999996,0.8905367779
2548.7999999996,0.8948887588
2548.9999999996,0.8992976742
2549.1999999996,0.9037432782
2549.3999999996,0.9082054383
2549.5999999996,0.9126643659
2549.7999999996,0.9171008280
2549.9999999996,0.9214963402
2550.1999999996,0.9258333365
2550.3999999996,0.9300953170
2550.5999999996,0.9342669711
2550.7999999996,0.9383342765
2550.9999999996,0.9422845748
2551.1999999996,0.9461066231
2551.3999999996,0.9497906227
2551.5999999996,0.9533282268
2551.7999999996,0.9567125281
2551.9999999996,0.9599380286
2552.1999999996,0.9630005923
2552.3999999996,0.9658973846
2552.5999999996,0.9686267992
2552.7999999996,0.9711883753
2552.9999999996,0.9735827073
2553.1999999996,0.9758113488
2553.3999999996,0.9778767133
2553.5999999996,0.9797819736
2553.7999999996,0.9815309614
2553.9999999996,0.9831280691
2554.1999999996,0.9845781546
2554.3999999996,0.9858864516
2554.5999999996,0.9870584852
2554.7999999995,0.9880999940
2554.9999999995,0.9890168600
2555.1999999995,0.9898150462
2555.3999999995,0.9905005411
2555.5999999995,0.9910793134
2555.7999999995,0.9915572720
2555.9999999995,0.9919402364
2556.1999999995,0.9922339120
2556.3999999995,0.9924438738
2556.5999999995,0.9925755558
2556.7999999995,0.9926342458
2556.9999999995,0.9926250851
2557.1999999995,0.9925530722
2557.3999999995,0.9924230696
2557.5999999995,0.9922398134
2557.7999999995,0.9920079236
